review_id,hotel_id,review_usercity,review_date,name,review
634263847,VCBCX1,Calgary,2018-11-18,Vancouver X Inn,"The hotel exceeded my expectations.  It was clean, the rooms are very spacious and well done.  The staff are friendly and very helpful.  I would recommend this hotel if you are traveling to the Vancouver area."
218987228,VCBCX1,"Calgary AB, Canada",2014-08-01,Vancouver X Inn,"We have enjoyed four stays at the XT Metro town Vancouver BC. and are looking forward to returning again later this year! Great spot, great rooms, wonderful staff and good service very clean also Great location..Overall very good hotel.we don't have any complain.."
438629517,VCBCX1,"Calgary, Canada",2016-11-19,Vancouver X Inn,"I stayed at this hotel while attending a conference in Vancouver. I had stayed here before so I knew what to expect and the hotel did not disappoint. The hotel is in Burnaby but is just a short drive (or train ride) to Vancouver and is much cheaper than the hotels downtown. My room was comfortable and spacious. Wireless internet was free with good strength and service. The pool and hot tub were nice ways to relax at the end of the day. Parking was $12/night and was underground. The only issue is that it is connected to the mall parking and the traffic can be a bit hectic. Room service was okay but quite expensive for what you get. As well, the selection is limited especially if you are staying for a long period of time (I was here for a week). The restaurant and lounge are okay but again expensive with small portion sizes. Overall though, I had a great stay and would recommend this hotel for anyone traveling to Vancouver or area."
223879465,VCBCX1,"Calgary, Canada",2014-08-23,Vancouver X Inn,"I have stayed at the XT Metrotown twice for business and quite enjoyed it.  The front desk agent Benjamin was very friendly and always willing to help.  The bell boys were also very friendly.  The rooms are clean, bed is comfortable and bathroom has all the right amenities.  I did find the room quite small and was able to see hallway light by my bed which was a bit distracting.What I did find irritating was the parking situation.  There is a cost for parking. but the irritation comes with driving into the parking lot as it is shared with a mall.  It's very congested and you need to ensure you are on your A game in order to not scrape a wall.  I will stay there again, but will likely take a cab.Also, a few of my coworkers were charged for internet and parking, even though, under our corporate rate it was to be removed off their bill. Just be mindful and read over your bill before checking out."
190714400,VCBCX1,"Calgary, Canada",2014-01-13,Vancouver X Inn,"When in the Vancouver area on business, I always try to get a couple of nights in at this XT property. Excellent customer service with all the amenities a business traveler requires.Spacious rooms with great views are what to expect to help you unwind. The valet service is outstanding with a great selection of food and drinks in the lounge and restaurant. The executive lounge on the 18th floor is very nice, both in the late afternoon and morning. If you want to go off site, there are great restaurants within a couple of blocks and also has great shopping as well. Location is close to getting into the downtown Vancouver area.Great place to stay for business or personal time...."
461973980,VCBCX1,"Calgary, Canada",2017-02-22,Vancouver X Inn,"The hotel was very nice.I used the new online check in and had the opportunity to pick my room and enter my credit card information. The system put me on the 10th floor and I did have an option to stay on the second, I opted for the 10th. The elevators were fast, this was a beef of mine with a Winnipeg hotel.The room was what you would expect from a downtown classy hotel. 2 queen beds, a desk. Everything seemed clean and tidy. The bathroom door kept closing so that was a bit annoying, but not enough to influence my rating. I did not use any of the amenities.There was a mini mall around, and a shopping center so this hotel was close enough to walk to."
157320514,VCBCX1,"Calgary, Canada",2013-04-10,Vancouver X Inn,"I stayed for 5 days for business. The lobby smells of the open food market that the hotel shares its property with.  No fridge in my room to keep things cold, the tv service cut in and out and was very user unfriendly( had no idea what was on , no guide) wifi costs $8/day/device but its free at the local dive restaurant across the street... I ask for a quiet room, I got one right beside the elevator and the fitness room is about 12x14 and is a dark and closed off room, the lap pool was drained and the hot tub was cloudy, no way was I going in there.  Carefully while parking, I was almost hit 3 times coming around the corners."
341083582,VCBCX1,"Calgary, Canada",2016-01-18,Vancouver X Inn,"I write this as a XT Honours Diamond Member - This was the second time here in two months, stayed on the 10th floor, good view, next to Metro Town mall and two blocks from Skytrain, so I saved the $12 parking fee and used Skytrain. The executive lounge on the 18th floor has a nice view, evening food was nice, staff could be a bit friendlier. Check in and out was great. Nice beds, hallway very noisy in the morning when maid service is going in and out of rooms and the loud hallway talk. For a XT with access to the Executive floor it was good value"
409051389,VCBCX1,"Calgary, Canada",2016-08-22,Vancouver X Inn,"We had a wedding at a nearby venue and stayed 3 nights here. I was welcomed by the nicest young lady and checked in immediately. There is a mall right across the street from the hotel that offers any type of shopping you could ever want. And restaurants galore....anything your heart desires is nearby. Very nice rooms for a relatively nice price. Probably the best I have ever been treated at a hotel. 3 days later when I checked out the same young lady remembered my name, my room number and the occasion I was there for. Incredible service."
195515862,VCBCX1,"Calgary, Canada",2014-02-26,Vancouver X Inn,"Great location and great hotel room, made even better with a lovely view of the mountains.  The best part of our stay was the great guest service that we received from the front desk.  Wilson and Stephanie were very helpful and attentive.  They wre both very personable and gave me great advice as to where to go and most importantly - where to eat.It's people like them that make hotels and trips memorable and I want to thank them for making our trip great!  You should hire more people like them at the hotel :)"
419365469,VCBCX1,"Calgary, Canada",2016-09-16,Vancouver X Inn,"Staff not polite. Would not resolve the issues for you. Heating did not work and it was cold like anything. The HVAC system (When it was running) sounded like Fighter Jet engines running. Staff provided me with an electric heater that was in miserable condition. When asked if that is all they will do to fix the issue , it was a cold yes (not even polite). It was freezing all night long and I was scared all night long that the room might lose all the oxygen."
